text,polarite
bond seri island film clich occur film pure escap vulner hero talk villain blatant product placement predict action sequenc lot promiscu hope chang nt understand bond seri base film variat bit chang notabl dalton film king cynic nt bitch tomorrow die eighteenth bond film brosnan bond film except god plot pure balderdash nice edg plain billionair psychot rupert murdochesqu media mogulpsychot elliot carver jonathan pryce bitch whitehair cru cut talk like breath admittingli ingeniu idea rate creat war not wag dog real war china england stupid coverag discov bond jame carver fight run occas chines secret agent like wai lin michel yeoh asian action star extraordinair costar supercop steal screen jacki chan eventu predict sexual tension luckili relationship strain cassanova final god bond film jame bag averag women potent aidscautionari dalton nt spoil stay pg rate chick bond girl yeoh time almostcameo teri hatcher carver wife pari girl bag teri attract dull not fault underwritten henchmen guy dirti polish villain time tall arianlook not mention robert shaw russia love look guy name stamper goetz otto pretti awesom bit stiff postur bit comedi cameo vincent shiavelli german austrian assassin bond govern peopl usual desmond llewelyn death sadli scene grouchi mood usual judi dench judi dench reason whatsoev caus good goldeney joe baker wade admit reason time annoy action sequenc not letdown pop sake seri garag bmw run remot control motorcylc chase bmw cycl china street vietnam plot not essenti re hightech featur laugh yeah dig re distract re suppos act yeoh bond girl uniqu bond girl independ wily pussi galor homoerot underton diana rigg marri bond majesti secret servic kill emot depth yeoh notabl activ chemistri brosnan pryce awesom villain slimi lovabl time brosnan mack daddi bond seri built clich re fun add escap rememb dalton re direct rememb unsuccess financi aesthet seri falter bog plot theme character nt understand bigger fan seri northeast unit ador not like goldfing russia love tomorrow die awesom instal not amaz,1
sometimestedi oftenmov documentari chart life time ann frank diarist mostfam victim adolph hitler writerdirectorproduc jon blair collect stagger histor materi ann frank famili meet miep gie famili protector aliv recount diari day german captur frank watch otto frank ann father surviv famili interview footag film death blair combin clip footag histor record recount happen terribl period european histori narrat kenneth branagh diari except read glenn close ann frank rememb retel ann stori meet learn friend famili acquaint live touch woman write winner academi award documentari,1
john sayl gun societi brute forc constant threat violenc gain maintain power film unnam central american countri gun ruler countri divid tini segment control guerrilla gun control armi soldier gun space inbetween control thiev bandit terrorist peopl not fit descript defin powerless like central american countri featur modern unnam capit citi bear hallmark contemporari civil skyscrap hospit televis highway countri live comfort citi decid ignor violenc ravag rest land simpli ignor film main charact fuent federico luppi fall categori patient armi describ educ met naiv fuent true liber care cure ill countri fight bacteria ignor indigen indian govern assist train eager medic student rainforest cure educ program legaci repeat good idea ventur rainforest visit prot not envis travel deeper forest villag villag stori doctor kill guerrilla armi soldier help fuent villag woman armi kill doctor repli simpli gun nt ration scienc attempt cure wipe gun sick ignor help maintain power fuent pick companion journey character loss boy name conejo dan rivera gonz lez mother father fuent cross path thief name domingo dami delgado desert armi tire jeer commit murder atroc ordeal armi domingo lost selfrespect defin pistol pick padr portillo dami alc zar priest lost faith domingo run armi portillo label guerrilla sympath villag preach mute girl name graciela tania cruz nt spoken rape earlier innoc live forc sayl major strength director charact set abundantli evid gun like film sayl tighten edit longerthannecessari run time sin commit director editor creat fascin complex charact fuent domingo uneasi relationship humor context film overarch theme violenc power domingo attempt control fuent revolv constantli undermin fuent belief revolv unload nt set rainforest sayl bring locat life twentiethcenturi coal mine town matewan  contemporari texasmexico bordertown lone star  sayl not invent director like actor cinematograph slavomir idziak gattaca evok beauti danger central american terrain sayl maintain strong sens authent film locat mexico latin american actor dialogu spoken spanish nativ indian dialect except coupl bumbl american tourist not comic relief evid clueless unit mile south texa border not stretch gun depress film feel evok hopeless failur addit loss main charact failur fuent failur chang medicin padr portillo inabl stand martyr dream bleak materi sayl chosen deal shot film offer hint hope charact refus gun,1
plot week span london fall  jack ripper ident uncov commit ritualist grisli murder prostitut film base graphic assembl theori centuryold mysteri critiqu awesom love dark movi love stylish movi love good mysteri love johnni depp dug movi hugh brother vengeanc director movi friend gruesom bloodi morbid creepi black nt kid hack director twobit screamesqu slasher flick advic effect kill scene not commit film cinemat stunner compar gener sliceanddic contriv film structur creativ actor solid atmospher feel pictur remark real love unfortun descent dark hone filmmak tast seedi screen polit time impress mysteri film base truelif tale jack ripper ident discov theori film base graphic written alan moor compel stori oliv stoneish manag tie loos nice entertain bowl mayhem sexual deprav drug usag insan murder love brother manag slip love stori not develop guess wors time real romanc film mass murder prop actor extraordinair johnni depp possess strength charact flawless act abil center movi play goofier version ichabod crane charact sleepi hollow michael cain accent mix bag trick surpris heather graham annoy film presenc ruin movi fine dreamsfantasi depp charact film develop trailer filmmak crux stori thank nt downsid film nt explain freemason cult organ real lack charact develop stori mysteri serial killer alltim not ideal spot charact refin person suspici motiv reason surpris killer distanc held film charact filmmak credit not intent extrem creepi product gloriou cinematographi reminisc coppola dracula burton sleepi hollow grim score solid act not utterli repuls gori particular tragic event murder nt graphic send squeamish door love movi blend eclect visual style mysteri palpabl gothic atmospher flick plenti god not surrend burnt imag jack ripper haunt cape silhouett gleam silver knife mind anytim brrrrr joblo come crow  dark citi  dracula  jfk  nightmar christma  ninth gate   quill  shadow vampir  sleepi hollow ,1
enemi gate jude law gift russian sniper hero polit offic name danilov joseph fienn propaganda newspap rais hope soldier peopl stalingrad war russiangerman standoff town determin outcom motherland law vassili russian pawn victori lot war stuff german version jude charact play harri halfway proceed equal talent play cat mous game kill constantli switch role war fade background cast includ terrif rachel weisz love vassili danilov setup decent product valu boast wide rang grimi local greasi hair tatter costum art direct prosper actor suffer matt damon save privat ryan eye teeth skin combin featur look white clean dirt blood blind teeth bright eye actor divert attent action player good role nt harri realiz role struck difficult chord onenotedom film technic sniper predict snipe scene director jeanjacqu annaud expect view tens situat jude cohort tight spot edgi excit sixth time realiz jude not die pointless talent enemi gate nt wit wast seventeen minut spent reestablish titl beauti talent film jude law carri movi costli product ground stori act good qualiti sens authent realiti war movi undeni modern lose feel strang screenplay base true stori real russian sniper,1
good good fashion thriller audienc wrong charact thriller shock care charact not judg allow human foibl flaw strength emerg radiantli coupl decad hitchcock thriller compar simpl plan rear window stranger train good simpl strang complex astonishingli reward move plot plot lay theymightbecaught overton concern moral corrupt depth greed protagonist judg evil immor elegantli direct sam raimi simpl plan concern discoveri crash plane bag million dollar upright moder financi stabl paxton dimwit brother billi bob thornton drink buddi brent brisco possibl debat debat final reach decis author owner cash nt flaunt nt flaunt store custodi paxton possibilit circumst divers endlessli play cat mous author fight right owner villain fight simpl plan borrow tiff cop subplot involv alleg fbi agent chill gari cole bit feud austin power not bag babi admir film superior uniqu thriller cake eat effect involv tradit thriller clich like mention time involv deepli charact moral corrupt price pay happi black duffl bag step neatli cover subsequ step miser awri film chose loos sight cover extent charact slowli lose soul human scene paxton thornton trip plane return money nt like stolen not bad idea thornton screw continu movi paxton major coveringup read homicid quick murder immeadi handswash raimi lengthi pain shot lowangl paxton sift emot reach conclus shot paxton watch murder commit horror wonder effect previou shot moral complex gutwrench short piec direct raimi demonstr simplest yield proof watch persona sex scene wit scene ingmar bergman film stop complet rare lose sight charact human deplet move step step grace method feel like film stamp plot stori time paxton start selfish diabol aid pregnant wife play bridget fonda pal raimi horror situat escal tragic height grand shootout shootout cinema histori arriv nt masochist delight cringeinduc horror sink chair mantra nt streem head film comparison coen superior forget fargo moment manic insan attribut major subtleti restraint director direct hand overthetop distracted imagin suppos robert rodriguez direct evil dead film assum raimi pull like moment film easili dub raimi moment rifleshot raimi direct matur gentl touch easili let stori charact coexist let tradit raimi element like offbeat comic touch billi bob thornton charact jacob brilliant creation dimwitted hilari film utter greet howl laughter authent perform strang re not total laugh chuckl not fullcondescens thornton damn real jacob multidimension charact stupid not flaw strength charact simplic endear act commit strong strength belief middl bud coconspir heavi wave money final film spend time touch charact not thornton screenwrit scott smith adapt book admir stori school girlfriend told thornton sincer accept cruel stori revers nearsweet strength sadden charact thornton absolut brilliant perform perform proof charact actor contemporari cinema nt watch wonder perform primari color perform nomin oscar nt easili slip charact complet utterli believ bring weight film charact actor difficult pictur role rest cast paxton declin chelci ross amiabl town sheriff fonda talent nice complaint film plot simplist time like exercis like cruel human pay attent human involv occasion narrat annoy narrat extrem caution re set andor express emot nt raimi watch murder scene wrong movi basic amiss nt reveal cruel outsid setup appear plane nt film deal intim human charact involv wrong imagin charactercontrol like crime punish polic caught break confess not compar simpl plan dostoevski protest incessantli nag unsatisfi qualm happi clam ignor day mere claim mistak complet utterli edg seat curdl situat occur not gore factor thank minim film charact situat pain overcom frankli not like awhil not previou worthi hitchcockian masterpiec,1
friend live usa complain countri depict hollywood movi true unexplor land lo angel york surpris major peopl vote republican church sunday nt toler liber attitud grant averag american film rude awaken happen direct conserv peopl forc discov unpleas truth live like jake van dorn georg scott success grand rapid businessman share strong calvinist convict rest commun day daughter kristen ilah davi disappear calvinist youth convent california van dorn worri nt daughter truth deliv privat investig andi mast peter boyl harder kristen spot cheap pornograph film infuri van dorn unsatisfi mast investig lo angel search kristen lack experi quest brought utter depth sex underworld fruitless chang devis cun plan stumbl sympathet prostitut time porno actress nicki season hubley decad releas hardcor forgotten critic film scholar real shame movi hollywood tackl controversi issu writer director paul schrader explor directori attempt late  total situat film expect matur theme matur audienc schrader film nice opportun expand subplot previou taxi driver deal gener divid torment american societi  america stick puritan ideal hard strict moral countri america unabl cope challeng brought social turmoil  face prefer live rural conserv cocoon america hand fare ideal socal sexual revolut revolut swing sixti degrad exploit deprav liber babi boomer stuck inabl cope newli discov freedom schrader cleverli bring idea america nt nice brilliant scene van dorn authoritarian paternalist capitalist meet sleazi porno produc authoritarian paternalist dedic job differ simpli contemporari critic accus schrader promot conserv agenda surfac audienc forc sympathis van dorn quest scene portray nice famili nt deserv experi parent worst nightmar scene porno cinema reveal kristen fate extrem cruel pain humili brought oscarwin actor georg scott intens audienc feel simpli support agenda van dorn flaw subtl hint lead unflatt truth viewer simpli prodig daughter love father sleazi pornograph exploit bodi hand schrader grew environ like van dorn parent nt watch movi bring coin peopl connect sex underworld redeem qualiti like nicki improv life sleazi detect develop like conscienc schrader fail eras impact shock scene attempt reconcil oppos america lost clich final script flaw schrader director nt origin style influenc techniqu scorses taxi driver scene grand rapid film alik content viewer inspir current  reviv boogi night hollywood mainstream movi dare explor phenomenon pornographi  hardcor hand serv preciou document depict sex film industri period regard golden age connoisseur advent video porno filmmak afford artist view age industri unflatt film main charact time explain calvinist doctrin audienc nt surpris flaw hardcor remain power piec cinema,1
vampir lore legend popular fantasi element substanti not sheer movi subject prolifer cult sect adher outlandish myth vampir hold realworld probabl studi claim  bloodsuck exist worldwid lo angel nasti mistaken simpl comic book bad guy john carpent like remind frighten element thriller genr remind film vampir question halloween weekend approach vampir comparison cinema immens success blade releas august film notic stand vampir issu nt agre basic slay method instanc blade main weapon silver garlic main charact jack crow techniqu wooden stake heart blade vampir civil carpent like remain dark pasti oper advantag carpent style lend darker breed suspens action movi blade director stephen norrington deliev vampir kill die bloodi flourish level gore set maximum time hero vaticansponsor slayer jack crow jame wood cynic battleworn veteran bunch team respons clean american southwest extermin nest night supervampir term master name valek thoma ian griffith valek kill jack team partner toni montoya daniel baldwin regroup learn valek origin vampir valek minion sweep southwest decad search cross enabl walk daytim aid priest name adam tim guine bitten hooker sheryl lee bait track valek final confront script vampir written jakobi base john steakley wittiest piec screenplay product crow fun sourc onelin wood perfect stoicism baldwin lee guine fine support ad charact pool true highlight movi thoma ian griffith bad guy griffith intens express perfect role downsid talk luckili line manag pull thrill perform fan sure impress pictur apt pupil bit limp excit worthwhil visit theater,1
current trend hollywood filmmak continu moment  golden age movi nostalgia hollywood product decad background stori iron like gross point blank romi michel school reunion time pass good memori era overcom bad  rememb decad greed revolutionari ideal  cruel materialist money matter contemporari movi good illustr bad peopl live time movi bring essenc  screen william friedkin live die money nt symbol motiv film major element plot rick master willem dafo exconvict artist abil counterfeit intellig fall polic trap ruthless elimin jeopardis career master manag elud law well connect richard chanc william petersen secret servic agent adrenalin junki life mean partner kill master plan bring counterfeit meet obstacl final set final sting superior deni money frustrat reluct partner john vukovich pankow decid money rob underworld courier plan backfir tragic consequ target undercov fbi agent chanc decid carri scheme like french connect previou masterpiec friedkin movi inspir real life gerrald petievich author serv basi screenplay spent secret servic agent portray law enforc agenc not utilis hollywood secret servic millieu cleverli bring viewer decad greed scene movi hero presidenti secur nice opportun hear reagan speech illustr polit econom notion time ultramaterialist egotist view share charact movi willem dafo brilliantli portray danger intellig psychopath ruthless lack moral fibber nt like afflict reagan contrari qualiti master social accept compar charact piec action hero law like loser classic good guy secret servic agent richard chanc portray william petersen impress role lunat adrenalin addict mad judgement sidekick serv judgement weakl sentiment fool sucker surround moral decay not happi surpris nt shot leav question unansw dark atmospher citi glamour moral decay nice captur william friedkin direct skill tight realist script memor charact portray capabl actor like john turturro dean stockwel debra feuer darlann fleugel steve jame opportun friedkin gimmick famou  masterpiec car chase scene lot realism thrill surpris twist worth rest film soundtrack forgotten band wang chung memor decad live die rare movi hollywood unflatt truth succe,1
jeanluc picard patrick stewart rest crew enterpris outing ninth film base  seri star trek kirk spock mccoy wake talent cast star trek gener usual crisi brew crew enterpris galaxi safe time unit feder planet alien race led murray abraham colonist planet colonist planet fountain youth feder alien buddi feel good not colonist picard feel sort treacheri wrong disobey direct vow protect colonist insurrect lighter movi star trek film film focus lofti question right societi outweigh right respect root star trek disguis social commentari scienc fiction nt bad job inject humor stori joke typic star trekfanonli joke fall flat critic stori ignor common sens peopl planet move explan planet bombard deadli radiat fountain youth strong heal murray abraham alien coupl dozen basic stori bad boot plausibl realiti move benefit dozen sens whatsoev hiccup logic inclus worf michael dorn trusti klingon worf star trek gener includ film worf charact star trek deep space writer star trek movi contact includ worf credibl fashion writer lazi complet gloss movi explan miss nt hang word screen minor movi star trek insurrect overwhelm good compar bad joke mark pretti good nontrekki special effect star trek seri action plenti goodlook movi surpris watch star trek gener act rate obviou actor decad interact skill ensembl cast muster star trek fan not disappoint film seri hate star trek chang mind star trek insurrect not film seri good dispel stand tradit odd number film seri inferior number,1
promot fear loath la vega film comedi hour like  hippi movement left washout journalist raoul duke johnni depp attorney gonzo benito del toro spend film druginduc stupor strang hallucin trash hotel annoy scare cross path duke assign cover outdoor desert motorcycl race la vega lost blur drug beer fli dust wander clue leav vega strang twist fate cover drug enforc confer fear loath misinterpret glorifi drug nt pair antic amus harmless humor dark director terri gilliam view satir eye re laugh re laugh spend time paranoid angri plain befuddl understand reaction entir suddenli giant reptil black comedi entertain watch onscreen not audienc experi firsthand start grow bit restless film drew onehour mark think offkilt satir drug cultur thank script deliv duke rare moment lucid stop recal enthusiast hippi ride wave special wave final broken materialist cultur aliv film la vega american dream duke occasion speak shallow phoni social protest lost question aspect movement ugli left casualti duke drift sea drug disillusion fear loath gilliam realitybas film except fisher king sort fantasi sciencefict plot element offthewal masterpiec brazil film bear visual resembl protagonist brazil altern surround plastic soulless societi constant chao totalitarian polic inspect terrorist attack duke compos artifici glam la vega bizarr anarchi drug hallucin protagonist brazil duke not admir figur gonzo film trip nastier consequ wors eventu build incid diner gonzo crude frighten humili waitress duke nt approv nt time scene nt like hippi peacenik protest sort like coupl stone jerk diner duke realiz level nt like apathet defeat chang film critic drub view essenti pointless film simpli throw trip scene audienc gilliam overdon cowrit deserv credit plenti substanc observ broken defeat rebel  object rebellion nt pleasant brazil fisher king featur charact dare dream repress environ fear loath la vega dream resort quick drug psychedel whackedout sad regret bit kick pant challeng altern chemicallyinduc withdraw equal addict drug vegasstyl materi duke admit learn accept drug not closer accept not suspect audienc idea,1
jame cmaeron breakthrough featur film showcas obsess technolog specfic technolog amok not plot  machin engin nuclear express purpos wipe human race human survivor systemat hunt destroy human fight led heroic john connor connor machin send termin arnold schwarzenegg  murder connor mother sara linda hamilton prevent connor born respons human send protector kyle rees play michael biehn imag machin human relianc machin domin film charact benign oil driller  ruthless hunter killer  human continu machin climax star war luke reli forc spiritu power destroy death star termin sara machin giant hydraul press vanquish enemi cameron impli relianc technolog inescap not happi unab technolog growth bring termin obsess apocalyps plenti imageri armageddon thousand human skull street futur children watch flame burn televis termin arriv  biblic lightn storm preced futur not set doubt head movi machin rise human struggl exist sara await cameron nt wimp like termin human race fault human creat evil machin  cold war film apt metaphor nuclear war obsess cameron day read critic machinelik behavior human true human touch paul winfield lanc henriksen detect charact termin citi undetect cameron draw parallel mechan effici termin rees arriv  technic standpoint termin arnold schwarzenegg perfect antagonist unstopp merciless obdur not meant empath ultim kill machin schwarzenegg commando fear cameron hurd script basic depict hour fortyf minut chase moment explain time travel develop romant subplot hackney dialogu cameron consider suspens time viewer unsur kyle rees intent cameron direct film rapid kinet pace camera move frame move occur violenc not graphic templ doom heartpul scene outgross termin brutal stage effect budget film termin special effect art direct  remark special mention motion effect film depict termin endoskeleton motion nt hold linda hamilton hairdo,1
surpris joel ethan coen brought unab lunaci movi screen rais arizona hudsuck proxi featur film debut blood simpl grim gruesom tale reveng murder liter fatal misconcept rural texa bear resembl storywis coen fargo darkli satir humor enjoy quirki character character film scarc blood simpl pretti cold brutal premis blood simpl slight variat standard lovetrianglereveng scheme sleazi bar owner julian marti dan hedaya hire shifti privat detect emmet walsh kill wife abbi franc mcdormand illicit lover ray john getz start haywir walsh decid fake murder photograph trickeri collect money uncertain not marti capabl keep mouth shut scheme reveal detail stori ensu seri bloodi bloodi confront trigger charact misunderstand happen violenc decept film sens perpetr eye audienc privi pictur recogn misde unnecessari direct wrong person aspect stori intens atmospher repuls brutal sens gun shovel not charact claw death effect compon film coen titl film fear loath texa label blood simpl modernday noir not expert genr like horror movi coen plot twist atmospher confus paranoia charact final sequenc showdown innoc charact murder left aliv blood simpl good horror movi fear suspens genuin coen add plenti quirki touch nudg weird meter charact enter accident step gun discharg skitter floor murder attempt unfold abbi mistak attack charact kill earlier film blood simpl not flawless motiv kill time understand charact track cover hard accept resort murder hack death knife coen nt immun horror clich indulg prolong deadguyseemstohavecomebacktolifebutthenwefindoutitsonlyadream scene roll eye film final confront wonder simpli film blood simpl not masterpiec neonoir decent movi showcas coen abil handl suspens violenc viscer nonexploit manner firmli recommend coenhead origin thriller,1
kirk dougla rare american actor simpl glanc dialogu rais eyebrow instantli think detect stori featur kirk dougla finest perform star york detect fall night film base play evid movi oneroom flat detect film dougla charact readi wife seri event bulk movi name schneider surgeon routin perform abort fatal rate schneider charact connect dougla wife connect dougla not awar secret reveal hour film secret not dream like detect stori assum film resembl episod nypd blue nt dougla run time lee grant virtual unrecogniz play meek jewish woman arrest shoplift scene bendix detect provid movi laugh perform fantast dougla leader ensembl not center attent time catch glimps detect bring dougla emot scene pictur feel spent life elimin crime final realiz crimin father handl come term worth kirk dougla actor nt day tough guy human element hidden deepli gruff exterior,1
not tael gold star sammo hung sylvia chang direct mabel cheung written cheung alex law cinematographi wong tael gold fish water stori love stori involv peopl choic prevent fruition love aspect movi success good perfect scene film slim play portli sammo hung star director hong kong action movi chines immigr drive yellow cab york movi shout obscen taxi driver not return visit rural china time sixteen spend life save process proverbi fish water realiz bring statu liberti cigarett lighter cheap sunglass lobster prove re american token success wear gold chain gold watch tael gold not dictionari tell tael unit weight east assum phrase chines proverb lose stuff gold van crash river hitch ride speak raft river run parent villag arriv unannounc induc cardiac arrest father make routin comedi movi amus moment villag slim gift celebr homecom bird even surround turkey duck gees sundri fowl tael not comedi sad sweet stori choic peopl irrepar director mabel cheung autumn tale soong sister like live life countri countri like slim not belong china belong america bare speak languag water buffalo field raft pole river firework explod glorious sky villag slim left know time wish like condit expatri eloqu portray sympathet parent villag slim hook jenni sylvia chang girl nicknam oddsandend continu matur profession attract woman marri spring americanchines slim oddsandend fall predict manner non romanc play not emot involv adult complex film avoid cheap solut dilemma typic instanc fianc sort plot coloss jerk easier empath unrequit lover fianc decent ordinari guy slim like feel anger not fianc wrong situat result bad luck bad decis pick tael share flaw sequenc america plane china weak compens insight oddsandend tell slim futur husband san francisco note resignedli chinatown straightforward statement express insight understand consequ slim oddsandend decis america marri chineseamerican choic born impati sens grass greener choic wrong not undo live life movi tender peopl offer fals comfort true tael scene culmin love stori slim oddsandend sit seclud spot talk hesitantli mute poppop firework explod night convers lead kiss exchang slim poignant perfect clariti understat peopl live heartbreak virtu sum singl moment film flaw moment like justifi inadequaci,1
summer movi season biggest brightest season movi introduc blockbust hit trash critic love peopl ton money box offic tradit continu updat univers  classic mummi sucker monster movi critic like tradit continu fun special effect extravaganza mummi come brendan fraser star adventur explor rick oconnel team curiou clumsi librarian name evelyn play rachel weisz mysteri citi dead hamunaptra evelyn love egypt like visit citi peopl fabl rick claim hamunaptra battl chose lead tag journey citi dead evelyn brother jonathan play john hannah slide door hamunaptra uncov book dead curiou evelyn unlock book read bodi ancient egyptian imhotep arnold vosloo aliv kill read book imhotep aris dead curs egypt launch unbeliev forc set hamunaptra not imhotep furiou awok restor life girlfriend lost life ancient egypt nt expect huge mummi expect good time movi extrem campi play like horror film beef special effect viewer hand type film favorit decid not campi corni mummi art special effect complet dazzl rise desert swarm beetl locust creatur crawl human skin movi not like mummi mummi hold titl special effect chang star war episod phantom menac releas theater countri brendan fraser play comed role play georg disney georg jungl not god monster film mummi teen mummi fraser play action hero sort role comed role film blast georg jungl brendan fraser rachel weisz perform cast weisz remind charact horror film act look talk remind not time evelyn charact likabl charact like john hannah nt person attent film genr mix mix like mummi not mix scene lot potenti horror potenti comedi potenti drama potenti pure action film mix mix mummi rate pure nt mind corni onelin action sequenc cinematographi amaz mummi scene depict ancient egypt fun portray egypt mummi treasur left ancient egyptian costum design film cinematographi ancient egyptian outfit origin troop outfit costum notch line mummi summer start,1
jacqu tati  classic le vacanc hulot hulot vacat english textbook dialogu comedi film charact speak film oper paper premis monsieur hulot play tati awkward clumsi manag annoy guest beach resort hotel week vacat film laugh consist memori reason film clever setup gag slapstick regard unsophist crude form comedi reason forc movi charact start run crash facefirst pole time start pole peopl nt watch re le vacanc hulot gag build start lowkey sequenc hulot paint row boat beach paint caught oncom wave wash boat cross hulot step boat unknowingli crack boat water break halv flip trap bystand mistak shark fin panic beach ensu tati nt wast singl opportun humor scene yield joke comedi good film comedi reli frustrat audienc expect le vacanc hulot succe brilliantli tati accomplish sort deadpan understat hulot separ dinner start play record defeaningli loud volum fight shout match ensu waiter calmli walk shut power disconnect record player leav puzzl hulot sit dark tati run gag allow run comedi director not come not behold recur joke hulot noisi sputter car engin wake middl night exterior shot reveal hotel light come imag final not involv lot nois middl night car engin produc element fourstar film oppos aboveaverag clever comedi laugh film think occasion tati complet view experi suffic aspect film disdain charact easili tabl hulot guest exact reveng altern portray humorless curmudgeon tati regard charact cheer amus invit audienc like strang irrit le vacanc hulot not subtitl dialogu spars not terribl essenti flow event tast absurd humor film rental video store note le vacanc hulot not rate mpaa receiv rate,1
lost faith pg movi intend teenag adult dozen incomplet crucial scene delet lucr rate creativ frequenc week excit u bia film innocu viewer intellectu viewer nt film good instinct love surpris u look like action film actual war excus shoot torpedo bullet true action extraordinari directorcowrit jonathan mostow complet ultim goal blow audienc sock set stage war unit struggl break code technolog advanc german uboat u crew american swipe typewrit solv enigma enemi ship american ship hope return shot strand german submarin guess u inexperienc sailor led interim captain name tyler matthew mcconaughey return typewrit america sunk superior german ship film start slowli weak action sequenc unev hour introduc sailor die mission awri inexplic disappear crew uboat movi shift level leav energi level credit roll action start not luckili excit nt not movi avoid loud nois wonder heartpound score constant yell panick theater surroundsound not u tyler forc impromptu decis escap seemingli imposs situat movi moral charact introduc tyler job stress german gun tyler mentor captain dahlgren warn captain prepar sacrific belov soldier victori sailor erik palladino threaten mutini exampl increas chaotic atmospher tyler u exhilar movi,1
 produc brilliant scienc fiction film gattaca the thirteenth floor gattaca overshadow mighti titanic the thirteenth floor releg obscur the matrix the thirteeth floor deal theme movi frenet childish improb matrix cut edg scientist hannon fuller play charm armin muellerstahl murder associ dougla hall craig bierko frame suspect polic enter simul creat unravel mysteri beauti blond gretchen mol bodi deepen mysteri simul world complic pictur the thirteenth floor unfold slowli telegraph punch choos elicit complex emot respons empathi anticip cheap mere surpris result movi failur convent view plot revel foreseen care complex storylin demand audienc feel fell crack film noir style murder mysteri deep movi function level audienc simpli bewild engag shame movi ampli repay emot intellectu invest recommend view simpli flavor frequent iron foreshadow movi philosoph challeng the thirteenth floor deriv emot forc love stori jane fuller mol dougla hall bierko close friendship dougla hall hannon fuller sens akin gattaca the matrix cute philosoph byplay adolesc movi emot depth whatsoev moment jane fuller confess love dougla hall satisfi wrench intellectu challeng final moment film david jane husband enjoy kill accus sick victori lead charact resolut suggest disturb element fantasi jane deepseat charact flaw hannon fuller activ simul behavior jane husband effect enter simul dougla hall hint issu charact not film good peopl beset evil tragedi not star major actor requir play role perform extrem bierko familiar psycho the kiss goodnight outstand donofrio whitney play pivot role support good perform love gretchen mol eleg integr determin bergman casablanca wonder job voic lack weight time worst line movi major weak script minor flaw hairlin crack fine porcelain instanc jerki edit script edg film climax atmospher claustrophob time clue wonder decad blade runner cast shadow scifi film suit suit wave hand imperi director like emperor amadeus likeblad runner dark raini the thirteen floor rare except hollywood movi rich emot satisfi intellig scifi movi ultim prove suit good scifi commun drove nt support,1
find courag life fullon difficult task summon audac fall love harder job re total jerk like melvin udal odd melvin jack nicholson success romanc author expect profess solitari hidden york apart human interact not hint passion relationship avoid obsessivecompuls disord rule life bar soap wash hand refus step crack sidewalk scene cross floor mosaic tile verysmall mosaic tile melvin line publish receptionist write women book respond reason account nt wrong not misogynist set sight homophob racist antisemit xenophob animalhat intens dislik peopl talk metaphor meet busi dump neighbor dog garbag chute equal opportun bigot ventur apart day eat breakfast local cafe melvin grouchi curmudgeon waitress carol connelli helen hunt wait happi carol nt melvin routin shot determin track address beg eat breakfast poor singl mother care chronic son nt phase food upset gay artist neighbor simon bishop greg kinnear brutal attack robberi nt upset melvin nt worri knee time bulli care simon dog life topsyturvey melvin sequest afraid apart door ritualist lock time proper bring dog reluctantli grow fond talk crack emot armor hide carol return serv pay specialist treat son develop friendship simon peopl heavili damag melvin retreat life apart carol devot son convinc life simon estrang parent friend disappear hospit money run trio form relationship rare midst wonder moment melvin hilari grouchi touch attempt nice tell aspect curmudgeon carol afraid monetari contribut well son hide hidden agenda rush apart rain explain uncertain term sleep realiz deliv statement left wet tshirt contest left jack nicholson nt rememb stellar perform overtheedg melvin disappoint nicholson actor hunt commend job match nicholson energi nt afraid babe portray exhaust rundown carol struggl seemingli overwhelm oblig topnotch onscreen chemistri bit odd wonder job charact minor miss element prevent fourstar film director jame brook term endear broadcast news movi pick award buckets nomine golden globe winner nation board review inevit oscar winner hand good nt qualiti titl pretti darn close michael redman written column finish annual night celebr typic held freez weather snowstorm sixti rain wacki nino,1
bruce willi star malcolm award win child psychologist discov night patient suffer demon grown break apart wife olivia william rushmor celebr award shoot malcolm stomach life month malcolm discov cole haley joel osment brilliant perform afflict turmoil patient child hope redeem botch previou alien wife process discov boy speak dead life upsid hour slow sixth sens power move film expect film mercuri rise astonish discov extrem plot thriller outstandingli satisfi mental retrac step film credit roll night shyamalan lot credit brilliantli written screenplay cast lot credit movi solid lesser cast film joke bruce willi portray charact perfectli balanc cole agoni strain relationship wife skill haley joel osment shine cole patienc charact actor day pull toni collett markedli pathet charact muriel wed strong perform cole mother cope son ill pass mother final olivia william deftli portray woman struggl husband not flirtat cowork lead begrudgingli accept shame cole abil trailer movi close minut rest cast retrospect minut setup essenti enjoy film complaint watch film glad teenstyl horror film pass filmmak start adult fare film like theme stir echo countless releas pretti entertain close  pg,1
